Filename	Novel	Genre	ID	Author	Title	Length
LOTR_3770234	LOTR	HF	3770234	HASA_Archivist	An Elf By Any Other Name	5684
LOTR_3770480	LOTR	HF	3770480	HASA_Archivist	Summer Nights	7472
LOTR_3777121	LOTR	HF	3777121	HASA_Archivist	Spiders in the Mist:  An Arachnid Love Story	9331
LOTR_3777734	LOTR	HF	3777734	HASA_Archivist	Dare, The	14783
LOTR_3777938	LOTR	HF	3777938	Lindariel	A Yule Journey	16620
LOTR_3778679	LOTR	HF	3778679	Linaewen	Fennas Haradren	5581
LOTR_3778807	LOTR	HF	3778807	HASA_Archivist	Dear Diary	14847
LOTR_3778877	LOTR	HF	3778877	Lialathuveril	Promises	5512
LOTR_3778972	LOTR	HF	3778972	HASA_Archivist	Misty Month, The	9551
LOTR_3779077	LOTR	HF	3779077	HASA_Archivist	When First We Parted	5590
LOTR_3779969	LOTR	HF	3779969	Larner	For the Want Of....	5166
LOTR_3780322	LOTR	HF	3780322	HASA_Archivist	Letters from Faramir	15938
LOTR_3780376	LOTR	HF	3780376	HASA_Archivist	Steward And Thain - The Tale of a Growing Friendship	9788
LOTR_3782670	LOTR	HF	3782670	HASA_Archivist	Laughing Oliphaunt, The	5796
LOTR_3783116	LOTR	HF	3783116	HASA_Archivist	Gollum's Story	5250
LOTR_3784203	LOTR	HF	3784203	HASA_Archivist	Graceful and Green	9875
LOTR_3784378	LOTR	HF	3784378	HASA_Archivist	Exile	8095
LOTR_3784664	LOTR	HF	3784664	HASA_Archivist	Lessons	9416
LOTR_3784727	LOTR	HF	3784727	HASA_Archivist	That Which Will Never Return	7389
LOTR_3802361	LOTR	HF	3802361	HASA_Archivist	So Much for Fellowship	8163
LOTR_3802412	LOTR	HF	3802412	HASA_Archivist	Intruder	7985
LOTR_3831909	LOTR	HF	3831909	HASA_Archivist	North Shore	8295
LOTR_3831930	LOTR	HF	3831930	HASA_Archivist	To Sing Of...	8198
LOTR_3833055	LOTR	HF	3833055	HASA_Archivist	Littlest Balrog, The	17743
LOTR_3833227	LOTR	HF	3833227	HASA_Archivist	When the King Comes Back (the Great Smials)	12758
LOTR_3852656	LOTR	HF	3852656	HASA_Archivist	Vain Songs, The	11636
LOTR_3853091	LOTR	HF	3853091	Eledhwen	Kings of the Sea	5587
LOTR_3863052	LOTR	HF	3863052	HASA_Archivist	Cold Thangorodrim	5382
LOTR_3863646	LOTR	HF	3863646	HASA_Archivist	Nár Tinwen (or: a Journey of Names)	9814
LOTR_3894307	LOTR	HF	3894307	Ithilne	The Subtle Grace of Being Good	7874
LOTR_3895873	LOTR	HF	3895873	rinonucuthalion	Don Frodo of the Shire	10400
LOTR_392576	LOTR	HF	392576	ArwenUndomiel	Here Will I Abide	5156
LOTR_4013974	LOTR	HF	4013974	NirCele	Mistakes, Apologies, and Stubborness	7694
LOTR_4021606	LOTR	HF	4021606	ElvenPrincessOfNarnia_Kate	Mischief Makers	7784
LOTR_4102696	LOTR	HF	4102696	daisynorbury	Across Gilrain	5082
LOTR_4211578	LOTR	HF	4211578	HASA_Archivist	Shards of Time	18185
LOTR_4211845	LOTR	HF	4211845	HASA_Archivist	Long Night	6774
LOTR_4212231	LOTR	HF	4212231	HASA_Archivist	As Little Might Be Thought	8431
LOTR_4214914	LOTR	HF	4214914	Dwimordene	Cuts Gone Wrong	5815
LOTR_4215007	LOTR	HF	4215007	Dwimordene	Insight	7183
LOTR_4215230	LOTR	HF	4215230	Dwimordene	Where the Stars are Strange	15255
LOTR_4215331	LOTR	HF	4215331	HASA_Archivist	Eight Companions: A Battle for an Elf's Sanity, The	13649
LOTR_4218284	LOTR	HF	4218284	HASA_Archivist	The Second Path	13329
LOTR_4218309	LOTR	HF	4218309	HASA_Archivist	I Shall Not Call The Sunbeam Bright	8383
LOTR_4221345	LOTR	HF	4221345	GilShalos1	Not From Mountain Nor From Sea	18527
LOTR_4221585	LOTR	HF	4221585	HASA_Archivist	Folk of Different Race	9861
LOTR_4222141	LOTR	HF	4222141	HASA_Archivist	Darkness Will Never Pass Away, The	7788
LOTR_4338113	LOTR	HF	4338113	Aglarien	Any Good Thing	12327
LOTR_4376219	LOTR	HF	4376219	Eidolon_writes (kenaz)	Stronger Counsel	6521
LOTR_443963	LOTR	HF	443963	Linaewen	Face of the Enemy	13127
LOTR_4523916	LOTR	HF	4523916	naeblis	Between a Rock and a Hard Place	10104
LOTR_453423	LOTR	HF	453423	lily_winterwood	A Study in Mithril	9449
LOTR_4541622	LOTR	HF	4541622	rain_sleet_snow	loyalty, honour and a willing heart	6994
LOTR_4554459	LOTR	HF	4554459	arwens_light	Light Through The Shadows	6317
LOTR_4565274	LOTR	HF	4565274	Talullah	Evermore	5305
LOTR_4649217	LOTR	HF	4649217	Alku04	The Search For Aragorn	10881
LOTR_479171	LOTR	HF	479171	Marchwriter	Chasing Nightingales	12513
LOTR_481398	LOTR	HF	481398	lily_winterwood	Many Meetings	9242
LOTR_494518	LOTR	HF	494518	Susana Rosa (SusanaR)	Tales of the Second Age	9471
LOTR_51018	LOTR	HF	51018	Rubynye	While We Raise Our Hearts in Love	5130
LOTR_535637	LOTR	HF	535637	Notabluemaia	Full Circle	7430
LOTR_5938441	LOTR	HF	5938441	Angelstar3999	Just a Little Time	5169
LOTR_5989633	LOTR	HF	5989633	Zinneth (Zoya_Zalan)	Where Shadows Prevail	14074
LOTR_6014236	LOTR	HF	6014236	inheritanceofgeek	Boxset and Boink	5583
LOTR_6191	LOTR	HF	6191	starlady	Concerning Galadriel, Celeborn, and the History of Ennorath	18016
LOTR_630608	LOTR	HF	630608	Lullenny	The Blue Book	10271
LOTR_637596	LOTR	HF	637596	HDLynn	The Coming of Age	5063
LOTR_6612859	LOTR	HF	6612859	Ulan	Listen	5305
LOTR_666463	LOTR	HF	666463	Aliana	Archer's Paradox	5051
LOTR_671374	LOTR	HF	671374	theblindtorpedo	Quest: Take Back Erebor!	7264
LOTR_671809	LOTR	HF	671809	igraine1419	The Drowned City	7050
LOTR_671837	LOTR	HF	671837	igraine1419	The Ice Palace	8607
LOTR_673228	LOTR	HF	673228	igraine1419	The Fell Winter	5123
LOTR_678368	LOTR	HF	678368	Ghyste	Physician Heal Thyself	5048
LOTR_681493	LOTR	HF	681493	deedeeinfj	Elfsheen	11110
LOTR_681549	LOTR	HF	681549	deedeeinfj	History Became Legend	15958
LOTR_7075372	LOTR	HF	7075372	darknessesmistress95	The Ice King	9269
LOTR_713455	LOTR	HF	713455	SusanaR	Comfort	6223
LOTR_715558	LOTR	HF	715558	baranduin	A New Garden in Minas Tirith	7154
LOTR_7181231	LOTR	HF	7181231	rehtaehwashere	South Ithilien High School	16773
LOTR_73651	LOTR	HF	73651	Mercurie	Post-Modern Periannath	6472
LOTR_7418320	LOTR	HF	7418320	Alku04	Smoke and Mirrors	6594
LOTR_75543	LOTR	HF	75543	Rubynye	A Calvacade of Story Fragments	8157
LOTR_767476	LOTR	HF	767476	MayhemCirheryn	The Crown of the Sun Radiant	5209
LOTR_79417	LOTR	HF	79417	Esteliel	Laurië Celvarmólet	5688
LOTR_809765	LOTR	HF	809765	HeatherGiesbrecht	An Archangel: Legend of the Aniu Naureni'er	5184
LOTR_840373	LOTR	HF	840373	elladansgirl	Beyond Temptation	5543
LOTR_855043	LOTR	HF	855043	TaterChipGirl	The Heart Of Thorin	6671
LOTR_859741	LOTR	HF	859741	ellender	In the King's Shoes	11884
LOTR_8832235	LOTR	HF	8832235	SongsofPsyche	The Midnight Quest	12465
LOTR_89930	LOTR	HF	89930	FyrDrakken	Unexpected	18262
LOTR_9214880	LOTR	HF	9214880	Dreamflower	The Last Homely House Welcomes Mr. Baggins	5934
LOTR_9261116	LOTR	HF	9261116	Crazyeight	The Dark Tree	7600
LOTR_927450	LOTR	HF	927450	evocates	without songs or tales	5370
LOTR_9478817	LOTR	HF	9478817	Zhie	Soul Free	5451
PJ_10219256	PJ	CF	10219256	percyspandapillowpet	Past, Present, Future	5280
PJ_1022504	PJ	CF	1022504	NonVoxSedVotum	Club Agrotera	10115
PJ_1023893	PJ	CF	1023893	MidnightNereid	Storms O'er the Graveyard	6885
PJ_1050548	PJ	CF	1050548	Sincere_Lies	To Acceptance	7110
PJ_10543530	PJ	CF	10543530	franavibar	Here without you	8077
PJ_1069777	PJ	CF	1069777	redgoldblue	Multi-fandom Advent Calendar 2013	7194
PJ_10717788	PJ	CF	10717788	Glowing_dimp_as_an_ember	Breaking the ice	6001
PJ_10759101	PJ	CF	10759101	TheBrightestNight	You Square All the Corners, I Straighten the Curves	10401
PJ_10791639	PJ	CF	10791639	wavyally	Pirates of The Mediterranean	14345
PJ_10815012	PJ	CF	10815012	hannah_9821	The Abyss	6518
PJ_1086566	PJ	CF	1086566	NightHeartBattles	It Truly Exists? AO3 Version	10079
PJ_10869804	PJ	CF	10869804	Destiel_is_Classic	Light Us On Fire	9661
PJ_10927311	PJ	CF	10927311	orphan_account	The Sunshine Girl	5102
PJ_11021394	PJ	CF	11021394	jeychen5	Birthday Detour	5394
PJ_1107565	PJ	CF	1107565	Psith	Nico di Angelo and Not the Olympians	6081
PJ_11085033	PJ	CF	11085033	jonogender	miraculous gals	5511
PJ_1129620	PJ	CF	1129620	InZodWeTrust	Tale of Zod: The Forgotten Demigod	11691
PJ_11324190	PJ	CF	11324190	AAThanatos	William Tell	15682
PJ_1136289	PJ	CF	1136289	Falco276	Brother Earth, Sister Sea	8170
PJ_1138673	PJ	CF	1138673	betsib	The Motion and the Act	5084
PJ_1142333	PJ	CF	1142333	pancakezrule	These Words Are All We Have	6202
PJ_11512608	PJ	CF	11512608	KingOMalley	Percy Betrayed	6700
PJ_11561475	PJ	CF	11561475	inabodycastofglass	Better Than This	5624
PJ_11629557	PJ	CF	11629557	whisperfade	Bandom Half-Blood AU	8805
PJ_11673477	PJ	CF	11673477	WiseBlondeHunter	Words Unlike Any Other	11741
PJ_11883792	PJ	CF	11883792	stroke_of_genius	Charcoal Lines	9645
PJ_11909466	PJ	CF	11909466	kristimoon	Who Shall Be King Hereafter	11634
PJ_11911404	PJ	CF	11911404	Inlovewithsnow2002	And Should You Fall I will be There to Catch You (or Fall Trying)	10835
PJ_12036144	PJ	CF	12036144	Whitejj01	Left Alone	8389
PJ_12340716	PJ	CF	12340716	Snowy_038	A Demigods Tale	17095
PJ_12355002	PJ	CF	12355002	magic713	Son of the Sea: The Lightning Thief	11070
PJ_12395748	PJ	CF	12395748	bowties_Scarves_and_Plaid	The Star Maiden (A Percy Jackson & Supergirl Crossover)	12872
PJ_12486864	PJ	CF	12486864	CactuarNation	Antisocial Social Club	10490
PJ_12634722	PJ	CF	12634722	Ms_Understood94	City of Stars	5214
PJ_12635793	PJ	CF	12635793	inkkedalone	All In Your Heart	8157
PJ_1282759	PJ	CF	1282759	Nitonami	Little Ghost	6682
PJ_12882024	PJ	CF	12882024	Sboyle92	Queen of the Sea (COMPLETE)	9431
PJ_13201107	PJ	CF	13201107	allthistosay	the dawn will come	8018
PJ_1334365	PJ	CF	1334365	ghostly_writers (orphan_account)	my crazy sas family	12672
PJ_13375128	PJ	CF	13375128	Tanark	Swords on A Rack	5049
PJ_13387122	PJ	CF	13387122	Cheshivi	My evil heart	5173
PJ_13391046	PJ	CF	13391046	BlueCiffee	Fracturing Soul	7135
PJ_13400619	PJ	CF	13400619	Sou	A Desk by the Sea	9912
PJ_1367512	PJ	CF	1367512	diangelonnico	A date? With Jason Grace?	6420
PJ_13718412	PJ	CF	13718412	infinity500	To Wash Away a Sin	7415
PJ_13839060	PJ	CF	13839060	WriterHands	Sold	5599
PJ_13996215	PJ	CF	13996215	RobinSchade	The Third Kingdom	8311
PJ_14045520	PJ	CF	14045520	vic15	Leo’s Quest	7912
PJ_14231988	PJ	CF	14231988	Caralinguiel	Being Normal	5174
PJ_14296080	PJ	CF	14296080	MistressofLoki	Unplanned Surprise	18024
PJ_1458811	PJ	CF	1458811	holdontoyourhulahoops	Gym Class	7160
PJ_14606346	PJ	CF	14606346	DarkHallway	My Brother's Best Friend	17250
PJ_1473958	PJ	CF	1473958	pennameisblank	Clairvoyant	7625
PJ_14802110	PJ	CF	14802110	RavenBloom	Convergence Creation Week 2017	6632
PJ_1555670	PJ	CF	1555670	DawnQuest23361	Tongue Tied.	12523
PJ_1600400	PJ	CF	1600400	Wallflower671	Luminescent	8917
PJ_1601225	PJ	CF	1601225	Wallflower671	Shadow's Damsel	5638
PJ_1696271	PJ	CF	1696271	Johnny_Factotum	The Son of Mercury	18357
PJ_1698893	PJ	CF	1698893	WritingToKeepMySanity	Wait For Me	5153
PJ_1703306	PJ	CF	1703306	flipflop_diva	And Into The Battle We Come Again	12681
PJ_1797277	PJ	CF	1797277	DamDemigodWizard	Of Angel Eyes and Saving Graces	7649
PJ_1808116	PJ	CF	1808116	orphan_account	To Thyself Be True	7275
PJ_1819951	PJ	CF	1819951	orphan_account	24 Hours (And then 365 Days)	15974
PJ_1819999	PJ	CF	1819999	consultingfangirl019	Andromeda's Story-Book One	15544
PJ_1983162	PJ	CF	1983162	Takara_Phoenix	Magic, Revenge and the Ocean	14918
PJ_1984278	PJ	CF	1984278	Hananobira	Iwatobi Swim Club and the Summer of Gods	8125
PJ_2010603	PJ	CF	2010603	slightlylessmediocre	All Aboard	5486
PJ_2012646	PJ	CF	2012646	Sammiec3	Trouble Starts With Three	9773
PJ_2032239	PJ	CF	2032239	advictorem	The Not-So-Forbidden Fruit	8961
PJ_2073516	PJ	CF	2073516	neverlanded	Comfort Food	6272
PJ_2119872	PJ	CF	2119872	madleidy	not even the gods above	5323
PJ_2142912	PJ	CF	2142912	betsib	Four and a Half Dates	5884
PJ_2197800	PJ	CF	2197800	orphan_account	With A Little Help From My Friends	5685
PJ_2232903	PJ	CF	2232903	orphan_account	Meeting Again (Jasico Fanfic)	19982
PJ_2277498	PJ	CF	2277498	huffletodapuffle	And I'm Saying Goodbye	5701
PJ_2418857	PJ	CF	2418857	leicovaldangelo	Kiss me you fool	14855
PJ_2431955	PJ	CF	2431955	igrab	Drought	5387
PJ_2438108	PJ	CF	2438108	lilyevan	Pro Bono	6192
PJ_2465384	PJ	CF	2465384	ImHalfSickOfShadows	Of Ancient Temples and Belated Birthdays	14273
PJ_2532788	PJ	CF	2532788	DontOffendTheBees	Nine Little Hours	5216
PJ_2570222	PJ	CF	2570222	asphodeltheawkwardpanda	Di Immortales!	11142
PJ_2654933	PJ	CF	2654933	ab (avvvery)	If Anyone Falls In Love	8323
PJ_2655923	PJ	CF	2655923	highstrider	I got to know the sky; but it didn't know me	6117
PJ_2697335	PJ	CF	2697335	Skylar_Save	Nameless	7611
PJ_2778200	PJ	CF	2778200	Charles Edward Stewart (eddiecharlesstewart)	The Meeting of the Ages.	6188
PJ_2793215	PJ	CF	2793215	rockholmes	Irons In the Fire	6039
PJ_306305	PJ	CF	306305	orphan_account	the myth behind winter and spring	5760
PJ_3177888	PJ	CF	3177888	917brat	A seriously greeked up family	6781
PJ_3241304	PJ	CF	3241304	Takara_Phoenix	Pizza, Pasta, Percy	9875
PJ_3261857	PJ	CF	3261857	LightningHope	Latibule	8787
PJ_3273509	PJ	CF	3273509	FlyingConverse87	Fuck Off Eren	6815
PJ_3275063	PJ	CF	3275063	starlinks	the game of life	5029
PJ_32878	PJ	CF	32878	zelly	Nico di Angelo and the No Good, Very Bad Day	8642
PJ_3292460	PJ	CF	3292460	Amurtinyburr12	Blue Cupcakes	14281
PJ_3319487	PJ	CF	3319487	kayteepotter7	Misfit Toys	5638
PJ_3334256	PJ	CF	3334256	mbav54	Six Years	7229
PJ_3372161	PJ	CF	3372161	orphan_account	Date A Nico	13869
PJ_337747	PJ	CF	337747	antistar_e (kaikamahine)	And All of This, Exactly That	14233
PJ_3400064	PJ	CF	3400064	La_Chameleon	Morior Invictus	5220
PJ_3491879	PJ	CF	3491879	Lucenthia	Mechanisms of the Heart	9738
PJ_3497162	PJ	CF	3497162	WindChimeGhost	The Blue Plastic Hairbrush of Doom	8039
PJ_3541982	PJ	CF	3541982	WritingRobin (orphan_account)	The Beginning of the End	5528
PJ_3619905	PJ	CF	3619905	RosettaRoseburn	Harry Potter the Thrice-Blessed Demigod and the Goblet of Fire	5132
PJ_3623367	PJ	CF	3623367	KarenHikari	Just Say It!	9645
PJ_3660516	PJ	CF	3660516	HamblettFox	The Stoll Brothers	13185
PJ_3699407	PJ	CF	3699407	orphan_account	The Rumor	6950
PJ_3802651	PJ	CF	3802651	Feniks	Nico's Firsts	7564
PJ_3838918	PJ	CF	3838918	Malkuthe	Guide Me Through the Night	9956
PJ_3953074	PJ	CF	3953074	Costa_Cat	There's always a funny side	18987
PJ_3953905	PJ	CF	3953905	Fullmetalruby	Ravenclaw: Book Two: Wise	5550
PJ_3977620	PJ	CF	3977620	lost_torie_is_me	Reek of glories	16907
PJ_4003318	PJ	CF	4003318	Takana_Kimore	Good Boys Hold Flowers	8722
PJ_4101643	PJ	CF	4101643	orphan_account	Accidents Bring Us Together	5079
PJ_4162719	PJ	CF	4162719	nico_is_my_bae_by	A Rapid Change of Events	15158
PJ_4390568	PJ	CF	4390568	tritonsvixen (orphan_account)	Dream	14242
PJ_4532451	PJ	CF	4532451	Catarina_Persephone (orphan_account)	Andromeda Potter and the Sorcerer's Stone	7644
PJ_4543701	PJ	CF	4543701	sunwise	VIII	8689
PJ_4571301	PJ	CF	4571301	Jay19xD	The Council's Hand	18467
PJ_4601862	PJ	CF	4601862	SlytherinPercy	Hearts Without Chains	5886
PJ_4686599	PJ	CF	4686599	AeonParadox	Apprentice of the Olympians	13355
PJ_4701215	PJ	CF	4701215	kurenohikari	The curse	15866
PJ_4701497	PJ	CF	4701497	kurenohikari	The decisions	13033
PJ_4761041	PJ	CF	4761041	DarkEchoes	Fix You	8964
PJ_4768613	PJ	CF	4768613	fire_underwater	his speach on ancient Greece	8219
PJ_4855187	PJ	CF	4855187	Gushigh	The Tale Of Marco Demascez, Son Of Hades	5671
PJ_4938829	PJ	CF	4938829	publius_ham	A Very Solangelo Modern Day Love Story	9337
PJ_4969921	PJ	CF	4969921	DNAngel0	A Work Of Art	5028
PJ_4984342	PJ	CF	4984342	Avaetin	Last Carnival	9831
PJ_5060779	PJ	CF	5060779	MudSkipper001	The Song of the Silent Killer	5139
PJ_5070646	PJ	CF	5070646	a_cuddly_dragon	Rise of the Forgotten	9371
PJ_5091095	PJ	CF	5091095	unspoken_code	Museum of the Prophecy of Seven	17223
PJ_5108219	PJ	CF	5108219	KaiserinCheshire	We're Just A Band Not Demigods Series Behind the Scenes	13212
PJ_5164058	PJ	CF	5164058	TheTartWitch	The Leviathan Prince	5773
PJ_5305598	PJ	CF	5305598	Bellimoon	Leo and Calypso's Auto Repair and Mechanical Monsters	13568
PJ_5317430	PJ	CF	5317430	gods_among_us (orphan_account)	Deeper Depths of the Universe	8350
PJ_5320814	PJ	CF	5320814	beautiful_as_endless	The Dawn Will Come	5908
PJ_536440	PJ	CF	536440	kingburu	Here In Your Arms	9662
PJ_5375375	PJ	CF	5375375	OzoneDragon	The Randomness of Olympus	11049
PJ_5455577	PJ	CF	5455577	Jonaira	Baby, You've Got Me Tied Down.	7826
PJ_5468633	PJ	CF	5468633	ShutUpPercy	A Sacrifice Unfated	10721
PJ_5492939	PJ	CF	5492939	czqy	Sunshine and Shadows	9154
PJ_5615473	PJ	CF	5615473	lesbabeths (nixy_stix)	The Thrill of the Chase	8957
PJ_5632012	PJ	CF	5632012	thatonegaycousin (mannerofbeing)	Coming Down	7702
PJ_5735905	PJ	CF	5735905	Wrendsor	Given to Fly	9224
PJ_5774530	PJ	CF	5774530	quietbun	Goldenrod	6279
PJ_5822668	PJ	CF	5822668	MaximillianDelirium	Guidance	17659
PJ_5936863	PJ	CF	5936863	Of_Stories_Told	Let The World Fall	7682
PJ_6097472	PJ	CF	6097472	gmcraealva	Dove and Lyre...Love and Music...Marked and Banished	5575
PJ_6108894	PJ	CF	6108894	herestothedemigods	We Were Made for This	6514
PJ_6119950	PJ	CF	6119950	ihadadate	nowhere to run, nowhere to hide	6191
PJ_6185780	PJ	CF	6185780	TheLordOfToast	The rose with a nightlight	6400
PJ_6305743	PJ	CF	6305743	andipxndy	The Babysitting Spell	8009
PJ_6415162	PJ	CF	6415162	Madzie	Chasing Cars	5851
PJ_6432895	PJ	CF	6432895	WhateverImGettingCheeseFries	Heroes Of Olympus Shorts	17091
PJ_6526957	PJ	CF	6526957	piperisntuselessyouare	Quick! Hold My Hand	15158
PJ_6553582	PJ	CF	6553582	Narina	Project Olympus	18912
PJ_6621505	PJ	CF	6621505	PenguinLover1098	Baby Sister	5110
PJ_6647041	PJ	CF	6647041	KingOMalley	The Hopeless Ward	8955
PJ_6668689	PJ	CF	6668689	orphan_account	Can't Help Falling In Love	5177
PJ_6783019	PJ	CF	6783019	Anonamystery	Penelope Hosh and the Man from The Mirror	18150
PJ_6823543	PJ	CF	6823543	gleek_runner	Tumblr Otp Prompts	10621
PJ_6866614	PJ	CF	6866614	AddysPsycoticMind	The Bracelet Chronicles: Sunshine	7700
PJ_6877999	PJ	CF	6877999	grahamhannah53	Memories	7118
PJ_700898	PJ	CF	700898	eveninganna	Traces Left Behind	9530
PJ_7041358	PJ	CF	7041358	reclinedazure	Sunrise (Solangelo)	7719
PJ_7254910	PJ	CF	7254910	LatinoElf	Strays	7063
PJ_7340884	PJ	CF	7340884	garbagewaif	Speak the Speech	15723
PJ_7487523	PJ	CF	7487523	GlitchTheRoboticShadow	The Baristas of Espresso Yourself	5333
PJ_7506037	PJ	CF	7506037	OlympianJuniper	A Violent Storm	9373
PJ_7534108	PJ	CF	7534108	orphan_account	Hero or Assassin	6271
PJ_7569553	PJ	CF	7569553	AnonymousDarkenedBooklyKk16	Giving Into The Light	7523
PJ_7684270	PJ	CF	7684270	Greghero	Fighting for what You Already Have	19755
PJ_7685278	PJ	CF	7685278	Rory_Croft	Happening	5084
PJ_7733926	PJ	CF	7733926	50tabsoffanfiction	Ghost Whisperer	5180
PJ_8114230	PJ	CF	8114230	AppleJuice (capolleon)	every hidden corner of the world	9962
PJ_8163667	PJ	CF	8163667	Toomuchofanerd	One Shots	6466
PJ_8222998	PJ	CF	8222998	i_write_shakespeare_not_disney	The New Reality- An Inverse!Solangelo Fic	6345
PJ_833853	PJ	CF	833853	notyourleo	What The Thunder Said	5106
PJ_8443966	PJ	CF	8443966	Omicronbsk17	Percy Jackson and the Daughter of the Sea	8250
PJ_8541796	PJ	CF	8541796	jflashandcrash	When the Stone Cracks	14867
PJ_8561860	PJ	CF	8561860	alcoholicdolphin	What Seemed Like The End	5914
PJ_8619892	PJ	CF	8619892	CarpeDM	Goalie Interference	16664
PJ_8650171	PJ	CF	8650171	orphan_account	The Ongoing Mission of Will Solace	13687
PJ_867085	PJ	CF	867085	Unadulterated	Come What May	10466
PJ_8789920	PJ	CF	8789920	New_writer23	Hero's death	9663
PJ_8872402	PJ	CF	8872402	booksnerdharrypotter	Dying is an Art	5385
PJ_903962	PJ	CF	903962	InsertWittyPseudonymHere	Stutter	9711
PJ_907167	PJ	CF	907167	secondstardust	From The Shores of Mount Pelion	5191
PJ_9090421	PJ	CF	9090421	alcoholicdolphin	Now That I'm Here,	5988
PJ_9309701	PJ	CF	9309701	ssantisheep	Spring is a state of mind	5580
PJ_932098	PJ	CF	932098	eri_quin	Working Class Hero	17493
PJ_9406982	PJ	CF	9406982	FullmetalReborn	Finding Peace	9569
PJ_944416	PJ	CF	944416	Chaosia	Promises	19102
PJ_9452783	PJ	CF	9452783	soft (onlysweeter)	the only exception	7106
PJ_9575453	PJ	CF	9575453	Quryuu	Meanwhile Back on Earth Part Deux	5963
PJ_965586	PJ	CF	965586	shadowtraveled (meteorfest)	(this love will be the) End of Me	9772
PJ_9680795	PJ	CF	9680795	Flysch	The Ambassador of Athena	19948
PJ_9818435	PJ	CF	9818435	Idamaria	We Are The Hearts	8064
PJ_9819737	PJ	CF	9819737	captainvegas	Return	12913
PJ_9857096	PJ	CF	9857096	ageekofalltrades	Daughter of Eve	7424
TH_1006951	TH	HF	1006951	Werecakes	Dwarves and Roses	12696
TH_1022902	TH	HF	1022902	Bead	Roses are Red.....	5925
TH_1027648	TH	HF	1027648	Jimiel	From Oasis, With Regards	5540
TH_10310966	TH	HF	10310966	Wynni	His Treasure Booty, Her Hearty	8011
TH_10315613	TH	HF	10315613	TheSleepyPotatoChip	Dinner Dates in Middle Earth	8419
TH_1033909	TH	HF	1033909	pherede	Lain Low (original unfinished edition)	19565
TH_1056350	TH	HF	1056350	i_luv_obiwan91	A Dwarrow and His Woman	6442
TH_1093732	TH	HF	1093732	AngelsAvengeMe	Underwater	6206
TH_1098613	TH	HF	1098613	Fratchet41	Uzbadul	14777
TH_11008857	TH	HF	11008857	Draquete	The Forbidden Fruit Tastes So Sweet	8130
TH_1116438	TH	HF	1116438	Sealachii	Idlewild	12098
TH_1121342	TH	HF	1121342	jobiwonkanobi	The Day I Literally Ran Into Mirkwood: A Love Story, Sort Of	14251
TH_1146834	TH	HF	1146834	thelyons18	His Little Warrior	7555
TH_1149238	TH	HF	1149238	aerlinniel	Dragonborn	5354
TH_1149636	TH	HF	1149636	when_you_fail	Long, Long ago...	5517
TH_1150331	TH	HF	1150331	preraphhobbit	Across the Sunset Sea	7109
TH_1152510	TH	HF	1152510	pherede	AU Madness - Thorinduil & Friends	7266
TH_11545329	TH	HF	11545329	archelonisychros	Unarmed	11776
TH_1155638	TH	HF	1155638	orphan_account	The Round Green Door	10429
TH_11595342	TH	HF	11595342	shinigami714	Concessions	9185
TH_1171677	TH	HF	1171677	Nylex	primrose	9482
TH_1177789	TH	HF	1177789	Zoop (zoop526)	The Zoopers are Coming	10868
TH_1182542	TH	HF	1182542	EzmEmily	Scales and Gills	7672
TH_1211164	TH	HF	1211164	TazmainianDevil	The Iron Crown	16455
TH_1222588	TH	HF	1222588	Captain_of_Elf_hearts	I've hurt my self by hurting you	8710
TH_1248433	TH	HF	1248433	orphan_account	Horns and Halos	13368
TH_127022	TH	HF	127022	Celandine	Lord of the Rings Filks	16023
TH_1271947	TH	HF	1271947	Dark_Ithil	Escape is a dish best served cold	10029
TH_1287001	TH	HF	1287001	madqueenofhellskitchen	Dare to Touch the Sky	14252
TH_1287184	TH	HF	1287184	StraightFromFantasyland	Nothing Without You	8678
TH_1311565	TH	HF	1311565	JeniceM	In My End is My Beginning	19227
TH_13266396	TH	HF	13266396	Oxford	All These Years	5143
TH_1381006	TH	HF	1381006	MateaHefler	The Unexpected Life	8809
TH_1387231	TH	HF	1387231	badskippy	Holy Holiday	5296
TH_13959774	TH	HF	13959774	Tehri	Endearments	10260
TH_13975839	TH	HF	13975839	DwarvesLikeShinyThings	Tides of Fate Onward Run	5316
TH_14088378	TH	HF	14088378	CXMP_14	The Hobbit from Gallifrey	9596
TH_14341458	TH	HF	14341458	bunn	Fairy-tales, Cabbages & Potatoes	13060
TH_14489235	TH	HF	14489235	MiriyanThesilverWolf	Who Will Win Your Heart?	6180
TH_1528040	TH	HF	1528040	madqueenofhellskitchen	My Beautiful Reaper Sings (Memento Mori)	15233
TH_1568318	TH	HF	1568318	trulyunruly	Three-For-One Drinks Night (or How Boring Baggins Found His Courage)	12671
TH_1707869	TH	HF	1707869	Wise_Wayward	Touch Has A Memory	5096
TH_1761649	TH	HF	1761649	charlottefrey	The strongest dwarrodam	9345
TH_1773892	TH	HF	1773892	elveriamoir	It's worth Fighting for.	13460
TH_1976166	TH	HF	1976166	Sheepie	Learn to Say Goodbye	6597
TH_1987758	TH	HF	1987758	gracieluu	Leaves of Grey	11898
TH_2025090	TH	HF	2025090	AI07	Hobbit Hole Haven Dot Net	16265
